iter	RMSE
1665	1.193263932
1666	1.193252592
1667	1.193252253
1668	1.193220478
1669	1.193216771
1670	1.193197362
1671	1.193192362
1672	1.193176299
1673	1.193153354
1674	1.193152612
1675	1.193136619
1676	1.19312447
1677	1.193103726
1678	1.193090954
1679	1.193048925
1680	1.193037392
1681	1.19301207
1682	1.192990848
1683	1.192970835
1684	1.192966094
1685	1.19294866
1686	1.192930496
1687	1.192929886
1688	1.192911426
1689	1.192888788
1690	1.192888079
1691	1.192863368
1692	1.192859464
1693	1.192851955
1694	1.192811623
1695	1.192805884
1696	1.192799525
1697	1.192781304
1698	1.192775099
1699	1.19276809
1700	1.192763352
1701	1.192756317
1702	1.192744269
1703	1.192724609
1704	1.192709526
1705	1.192665598
1706	1.192665184
1707	1.19265561
1708	1.19264605
1709	1.192641408
1710	1.192610881
1711	1.192586707
1712	1.1925802
1713	1.192577743
1714	1.192556855
1715	1.192542386
1716	1.192513045
1717	1.192509018
1718	1.192493681
1719	1.192493575
1720	1.192473131
1721	1.192459943
1722	1.192449224
1723	1.192426563
1724	1.192404445
1725	1.192404338
1726	1.192403465
1727	1.192394667
1728	1.192380687
1729	1.192366295
1730	1.192353226
1731	1.192352841
1732	1.192339615
1733	1.192335479
1734	1.192315606
1735	1.192311696
1736	1.192311593
1737	1.192273262
1738	1.192254517
1739	1.192253864
1740	1.192253609
1741	1.192253408
1742	1.192230673
1743	1.192209454
1744	1.192207031
1745	1.192206637
1746	1.192186089
1747	1.192184873
1748	1.192175253
1749	1.192169505
1750	1.192169125
1751	1.192150344
1752	1.19214503
1753	1.192132235
1754	1.192119948
1755	1.192111421
1756	1.192096783
1757	1.192073825
1758	1.192055621
1759	1.19204727
1760	1.1920279
1761	1.192022551
1762	1.192001592
1763	1.191989105
1764	1.191987854
1765	1.19198464
1766	1.191974392
1767	1.191956171
1768	1.191943939
1769	1.19193455
1770	1.191915327
1771	1.191903082
1772	1.191887526
1773	1.191878586
1774	1.191876062
1775	1.1918631
1776	1.191833299
1777	1.191827709
1778	1.191819386
1779	1.191815756
1780	1.19180838
1781	1.191807392
1782	1.191760226
1783	1.191745319
1784	1.191724615
1785	1.191703478
1786	1.19168507
1787	1.191666252
1788	1.191660342
1789	1.191649559
1790	1.191640159
1791	1.191615615
1792	1.191596701
1793	1.191575417
1794	1.191564222
1795	1.191530571
1796	1.191515038
1797	1.191510143
1798	1.19150225
1799	1.191482239
1800	1.191475174
1801	1.191449904
1802	1.191434867
1803	1.191424642
1804	1.191402548
1805	1.191394912
1806	1.19137714
1807	1.191371914
1808	1.19135863
1809	1.191348182
1810	1.191305349
1811	1.191284696
1812	1.19126885
1813	1.191248308
1814	1.191241675
1815	1.191236077
1816	1.19122146
1817	1.191202743
1818	1.191202177
1819	1.191193247
1820	1.191179332
1821	1.191160476
1822	1.191145069
1823	1.191140598
1824	1.191122099
1825	1.191107992
1826	1.191085975
1827	1.191084788
1828	1.191078808
1829	1.191059283
1830	1.191058946
1831	1.191040423
1832	1.191030519
1833	1.190998518
1834	1.190983177
1835	1.190967367
1836	1.190956685
1837	1.190935353
1838	1.190932297
1839	1.190927557
1840	1.190915895
1841	1.190896941
1842	1.190877751
1843	1.190876918
1844	1.19084476
1845	1.190828829
1846	1.190822607
1847	1.190800991
1848	1.190791599
1849	1.190774888
1850	1.190769454
1851	1.190761779
1852	1.190734589
1853	1.190710089
1854	1.19069948
1855	1.190687555
1856	1.190687206
1857	1.190675761
1858	1.190671928
1859	1.190655301
1860	1.190653935
1861	1.190651254
1862	1.190640764
1863	1.190634683
1864	1.190616706
1865	1.190597432
1866	1.190577881
1867	1.190555258
1868	1.190526139
1869	1.190517732
1870	1.190501371
1871	1.190484936
1872	1.190471315
1873	1.190462956
1874	1.190449827
1875	1.190426845
1876	1.190418375
1877	1.190397347
1878	1.190396676
1879	1.190395259
1880	1.190372734
1881	1.190355902
1882	1.190343661
1883	1.190324587
1884	1.190305738
1885	1.19028982
1886	1.1902895
1887	1.190280503
1888	1.190265427
1889	1.190250695
1890	1.190237456
1891	1.190213371
1892	1.190194236
1893	1.190175122
1894	1.190155904
1895	1.190137748
1896	1.190137562
1897	1.190123456
1898	1.190106956
1899	1.19008876
1900	1.190084185
1901	1.190080733
1902	1.190057873
1903	1.190048787
1904	1.190047636
1905	1.190031007
1906	1.190011621
1907	1.190006512
1908	1.189982632
1909	1.189982299
1910	1.189973993
1911	1.189963353
1912	1.18994951
1913	1.189924499
1914	1.189917088
1915	1.189891345
1916	1.1898789
1917	1.189873577
1918	1.189870272
1919	1.189864439
1920	1.189860687
1921	1.189860608
1922	1.189828692
1923	1.189816557
1924	1.189808121
1925	1.189800179
1926	1.189783419
1927	1.189782846
1928	1.189768103
1929	1.189767811
1930	1.189762873
1931	1.18976259
1932	1.189742792
1933	1.189725327
1934	1.189717052
1935	1.189699721
1936	1.189690506
1937	1.189670883
1938	1.189657321
1939	1.189648263
1940	1.189632842
1941	1.18961804
1942	1.189617885
1943	1.189615012
1944	1.189614202
1945	1.189608528
1946	1.189595072
1947	1.18957257
1948	1.189550585
1949	1.18953814
1950	1.189529746
1951	1.18950718
1952	1.189494325
1953	1.189475841
1954	1.189465928
1955	1.189434239
1956	1.189425429
1957	1.189410418
1958	1.189391443
1959	1.189350619
1960	1.189341526
1961	1.189330023
1962	1.189320096
1963	1.18931673
1964	1.189302986
1965	1.18930294
1966	1.189275331
1967	1.189274362
1968	1.189264487
1969	1.189264379
1970	1.189261875
1971	1.189255895
1972	1.189225437
1973	1.189207898
1974	1.189191811
1975	1.189168884
1976	1.189151099
1977	1.189151047
1978	1.189130035
1979	1.189123738
1980	1.189100801
1981	1.18908255
1982	1.189075805
1983	1.189061109
1984	1.189046723
1985	1.189035859
1986	1.189030357
1987	1.189002925
1988	1.188983244
1989	1.188966189
1990	1.188944813
1991	1.188922913
1992	1.188916194
1993	1.188915819
1994	1.188909034
1995	1.188888153
1996	1.188887631
1997	1.188866536
1998	1.188839744
1999	1.188817998
2000	1.188809643
2001	1.188789109
2002	1.18875517
2003	1.188732911
2004	1.188717535
2005	1.188717083
2006	1.188714318
2007	1.18870011
2008	1.18868852
2009	1.188686358
2010	1.188678468
2011	1.188674522
2012	1.188661645
2013	1.188653037
2014	1.188650094
2015	1.188644067
2016	1.188632099
2017	1.188631053
2018	1.188620197
2019	1.188602563
2020	1.188599586
2021	1.188594808
2022	1.18858216
2023	1.188552718
2024	1.188550749
2025	1.188547033
2026	1.188540923
2027	1.188538949
2028	1.188516593
2029	1.188502248
2030	1.188476592
2031	1.188459869
2032	1.188441983
2033	1.188431974
2034	1.188430744
2035	1.188418174
2036	1.188402258
2037	1.188388737
2038	1.188379444
2039	1.188355375
2040	1.188343851
2041	1.188324965
2042	1.188303659
2043	1.188287244
2044	1.188270952
2045	1.18825847
2046	1.188247854
2047	1.18822316
2048	1.188214581
2049	1.18820219
2050	1.188195477
2051	1.188186918
2052	1.18818615
2053	1.188183732
2054	1.188175928
2055	1.188153029
2056	1.188140182
2057	1.188117619
2058	1.18808616
2059	1.188079967
2060	1.188066213
2061	1.188066174
2062	1.188053266
2063	1.188050314
2064	1.188032989
2065	1.18803273
2066	1.188032587
2067	1.188028279
2068	1.188012475
2069	1.187998737
2070	1.187995016
2071	1.187965274
2072	1.18795994
2073	1.18794341
2074	1.187925415
2075	1.187902473
2076	1.187902321
2077	1.187900571
2078	1.187899071
2079	1.187890715
2080	1.187876395
2081	1.187861737
2082	1.187847347
2083	1.18783691
2084	1.187823119
2085	1.187812806
2086	1.187808638
2087	1.187788642
2088	1.187772178
2089	1.187766183
2090	1.187754312
2091	1.187745935
2092	1.187738438
2093	1.187712274
2094	1.187706419
2095	1.187697041
2096	1.187696659
2097	1.187692669
2098	1.187673461
2099	1.187670983
2100	1.18767048
2101	1.18765125
2102	1.187626565
2103	1.187603803
2104	1.187599155
2105	1.187591175
2106	1.187568308
2107	1.187561853
2108	1.187548166
2109	1.187528508
2110	1.187519237
2111	1.187512977
2112	1.187500606
2113	1.187465483
2114	1.187459834
2115	1.187456604
2116	1.187445666
2117	1.187423736
2118	1.187395371
2119	1.187385689
2120	1.187381721
2121	1.187381496
2122	1.187358923
2123	1.187340635
2124	1.187327988
2125	1.187323121
2126	1.187294301
2127	1.187292338
2128	1.187291136
2129	1.187271847
2130	1.187253011
2131	1.187237071
2132	1.187227159
2133	1.187207546
2134	1.187201771
2135	1.187189704
2136	1.187189036
2137	1.187163727
2138	1.187150485
2139	1.187150163
2140	1.1871317
2141	1.18711749
2142	1.187107013
2143	1.187099324
2144	1.187086291
2145	1.187071796
2146	1.18704626
2147	1.18703893
2148	1.18703533
2149	1.187017325
2150	1.187013494
2151	1.187009137
2152	1.187008646
2153	1.186996842
2154	1.186972018
2155	1.186967477
2156	1.186958958
2157	1.18695013
2158	1.186936595
2159	1.186920537
2160	1.186912506
2161	1.186893356
2162	1.186872324
2163	1.186851806
2164	1.186829706
2165	1.186829598
2166	1.186816335
2167	1.186802781
2168	1.186783867
2169	1.18677289
2170	1.18676188
2171	1.186750183
2172	1.186734725
2173	1.186734247
2174	1.186720066
2175	1.186717654
2176	1.186690773
2177	1.186690304
2178	1.186669598
2179	1.186661727
2180	1.186631725
2181	1.186604042
2182	1.186598634
2183	1.186589679
2184	1.1865682
2185	1.186559134
2186	1.186532546
2187	1.186516354
2188	1.186514341
2189	1.186495815
2190	1.186489681
2191	1.186475968
2192	1.186465763
2193	1.186465115
2194	1.186448453
2195	1.186435468
2196	1.186432434
2197	1.186427754
2198	1.186412526
2199	1.18641063
2200	1.186385633
2201	1.186385329
2202	1.186362215
2203	1.186357832
2204	1.1863487
2205	1.18633453
2206	1.18633027
2207	1.18631907
2208	1.186301636
2209	1.186301046
2210	1.186300001
2211	1.186285749
2212	1.186271352
2213	1.186270722
2214	1.186244653
2215	1.186243509
2216	1.18623786
2217	1.186216853
2218	1.186208341
2219	1.186187021
2220	1.1861677
2221	1.186152584
2222	1.186148057
2223	1.186134585
2224	1.186124302
2225	1.186107834
2226	1.186099694
2227	1.186087952
2228	1.186082054
2229	1.186074152
2230	1.186065911
2231	1.186043778
2232	1.186020214
2233	1.185994181
2234	1.185993664
2235	1.185985153
2236	1.185962019
2237	1.185937912
2238	1.185929073
2239	1.185924722
2240	1.185907023
2241	1.185884902
2242	1.185884315
2243	1.185869845
2244	1.185850516
2245	1.185826982
2246	1.185813538
2247	1.185812
2248	1.185795768
2249	1.185790904
2250	1.185783338
2251	1.185772617
2252	1.185759994
2253	1.185757643
2254	1.185736327
2255	1.185725501
2256	1.18570661
2257	1.185687227
2258	1.185675119
2259	1.185674442
2260	1.185672351
2261	1.185657052
2262	1.185651232
2263	1.185646823
2264	1.18562495
2265	1.185602069
2266	1.185596893
2267	1.185586268
2268	1.185568052
2269	1.185558353
2270	1.185538733
2271	1.18551869
2272	1.185516522
2273	1.185505125
2274	1.185489301
2275	1.185474561
2276	1.185453708
2277	1.185446711
2278	1.185429937
2279	1.185406255
2280	1.18540459
2281	1.185404177
2282	1.185396921
2283	1.185386422
2284	1.185376638
2285	1.185364428
2286	1.18536016
2287	1.185335242
2288	1.185332991
2289	1.185311001
2290	1.185282583
2291	1.185280914
2292	1.185273569
2293	1.18525464
2294	1.185238238
2295	1.185222775
2296	1.185210597
2297	1.185199266
2298	1.185194357
2299	1.18517683
2300	1.185162433
2301	1.1851566
2302	1.185151498
2303	1.18514963
2304	1.185133692
2305	1.185118529
2306	1.18510992
2307	1.185096951
2308	1.185096452
2309	1.185070483
2310	1.185052639
2311	1.185035009
2312	1.185011492
2313	1.184992259
2314	1.184989326
2315	1.184981906
2316	1.184974414
2317	1.184969453
2318	1.184969359
2319	1.184959618
2320	1.184947404
2321	1.184930907
2322	1.184916341
2323	1.184914683
2324	1.184889337
2325	1.184877574
2326	1.184877503
2327	1.184876522
2328	1.184858318
2329	1.184856906
2330	1.184856837
2331	1.184843798
2332	1.184842435
2333	1.184830043
2334	1.184820487
2335	1.184819952
2336	1.184815653
2337	1.184812006
2338	1.184796702
2339	1.184785908
2340	1.184772629
2341	1.184743109
2342	1.184722792
2343	1.184719499
2344	1.184700053
2345	1.184699795
2346	1.184677795
2347	1.184658676
2348	1.184637723
2349	1.184614419
2350	1.184594533
2351	1.184591347
2352	1.184585962
2353	1.184576178
2354	1.184566658
2355	1.184545566
2356	1.184544142
2357	1.18452477
2358	1.184519619
2359	1.184517918
2360	1.184512176
2361	1.184503175
2362	1.184468867
2363	1.184465736
2364	1.184445808
2365	1.18443457
2366	1.184423564
2367	1.184414056
2368	1.184408292
2369	1.184391216
2370	1.18439115
2371	1.184379831
2372	1.184372806
2373	1.18435117
2374	1.184348418
2375	1.184337446
2376	1.184317459
2377	1.184311492
2378	1.184311197
2379	1.184298063
2380	1.184289662
2381	1.184284312
2382	1.184265898
2383	1.184260903
2384	1.184258559
2385	1.184235473
2386	1.184225701
2387	1.184224942
2388	1.18420459
2389	1.18420025
2390	1.184178252
2391	1.184178167
2392	1.184172297
2393	1.18415664
2394	1.18415324
2395	1.184128434
2396	1.184111585
2397	1.184091491
2398	1.184080672
2399	1.18405262
2400	1.184048559
2401	1.184034369
2402	1.184015369
2403	1.184001349
2404	1.183994325
2405	1.18397732
2406	1.183977232
2407	1.183977103
2408	1.183963111
2409	1.18395056
2410	1.183933441
2411	1.183933376
2412	1.18392638
2413	1.183911726
2414	1.183909997
2415	1.183899819
2416	1.183897066
2417	1.183880426
2418	1.183878896
2419	1.183864028
2420	1.183844519
2421	1.183827274
2422	1.183818574
2423	1.183816585
2424	1.183795803
2425	1.183791525
2426	1.183776584
2427	1.183753408
2428	1.183750702
2429	1.183734136
2430	1.183724599
2431	1.18370867
2432	1.183700998
2433	1.183697268
2434	1.183685594
2435	1.183679832
2436	1.183676025
2437	1.183667046
2438	1.183652087
2439	1.183651819
2440	1.183638274
2441	1.183629647
2442	1.183621672
2443	1.183613072
2444	1.183595198
2445	1.183580968
2446	1.183564022
2447	1.183555764
2448	1.183539658
2449	1.183518637
2450	1.183517807
2451	1.183517194
2452	1.183514197
2453	1.183511191
2454	1.183502157
2455	1.183493315
2456	1.183487264
2457	1.183472086
2458	1.183441834
2459	1.183435216
2460	1.183430915
2461	1.18342638
2462	1.183402995
2463	1.183390889
2464	1.183368102
2465	1.183360564
2466	1.183356669
2467	1.183348384
2468	1.183332253
2469	1.183327652
2470	1.183317108
2471	1.183310871
2472	1.183301091
2473	1.183293654
2474	1.183288736
2475	1.183288522
2476	1.183285564
2477	1.183266042
2478	1.18326562
2479	1.183251053
2480	1.183245913
2481	1.183229441
2482	1.18322903
2483	1.183219038
2484	1.183210562
2485	1.183203543
2486	1.1831978
2487	1.183186421
2488	1.183175361
2489	1.183156798
2490	1.183142095
2491	1.183124194
2492	1.183117073
2493	1.183112961
2494	1.183093809
2495	1.183092311
2496	1.18307193
2497	1.183060386
2498	1.183055306
2499	1.183053333
2500	1.183040592
2501	1.183023529
2502	1.182999059
2503	1.182984133
2504	1.182964293
2505	1.182962328
2506	1.18295111
2507	1.182948596
2508	1.182935175
2509	1.182900929
2510	1.182894113
2511	1.182886373
2512	1.182871461
2513	1.182867568
2514	1.182867188
2515	1.182864827
2516	1.182849685
2517	1.182833434
2518	1.182829709
2519	1.18281381
2520	1.18279669
2521	1.182775924
2522	1.182769063
2523	1.182767315
2524	1.182753404
2525	1.182747605
2526	1.182737957
2527	1.182718626
2528	1.182710575
2529	1.182698054
2530	1.182677096
2531	1.182663946
2532	1.182645435
2533	1.182626493
2534	1.182619059
2535	1.182613329
2536	1.18261099
2537	1.182592376
2538	1.182584504
2539	1.182581601
2540	1.182566045
2541	1.18254804
2542	1.182527806
2543	1.182523034
2544	1.182509884
2545	1.18248994
2546	1.182485389
2547	1.182468451
2548	1.182460181
2549	1.182438675
2550	1.182417632
2551	1.182394171
2552	1.182391791
2553	1.182369837
2554	1.182351046
2555	1.18234243
2556	1.182335534
2557	1.182317691
2558	1.182304962
2559	1.182300732
2560	1.182288953
2561	1.182288586
2562	1.18227166
2563	1.182265101
2564	1.182240375
2565	1.182219269
2566	1.182212822
2567	1.182198769
2568	1.182196742
2569	1.182191963
2570	1.182176847
2571	1.18215004
2572	1.182139499
2573	1.182121027
2574	1.182105343
2575	1.182085334
2576	1.182059544
2577	1.18204194
2578	1.182031961
2579	1.182023923
2580	1.182010404
2581	1.182010339
2582	1.181991812
2583	1.181967093
2584	1.18194931
2585	1.18194002
2586	1.181913184
2587	1.18189632
2588	1.181895843
2589	1.181875744
2590	1.1818641
2591	1.181841963
2592	1.181824572
2593	1.181815607
2594	1.181801493
2595	1.181794005
2596	1.181790399
2597	1.181764313
2598	1.181757381
2599	1.181739971
2600	1.181716264
2601	1.181696925
2602	1.181696596
2603	1.181691793
2604	1.181673872
2605	1.181671273
2606	1.181669095
2607	1.181668976
2608	1.181647254
2609	1.181626184
2610	1.181621574
2611	1.181600884
2612	1.181590982
2613	1.181585342
2614	1.181581498
2615	1.181573156
2616	1.181562919
2617	1.1815457
2618	1.181531819
2619	1.181523028
2620	1.181518467
2621	1.181503343
2622	1.181497223
2623	1.181474501
2624	1.181450511
2625	1.181442672
2626	1.181428224
2627	1.181418158
2628	1.181406533
2629	1.181395247
2630	1.181388816
2631	1.181377049
2632	1.181369889
2633	1.181362282
2634	1.181357447
2635	1.181352811
2636	1.181340488
2637	1.181326729
2638	1.181303299
2639	1.181289924
2640	1.181271817
2641	1.181265632
2642	1.181248268
2643	1.181241103
2644	1.181230233
2645	1.181227099
2646	1.181220093
2647	1.181204423
2648	1.181184872
2649	1.181165001
2650	1.181147029
2651	1.181127255
2652	1.18111288
2653	1.181092869
2654	1.181074421
2655	1.181050104
2656	1.181046172
2657	1.181041939
2658	1.181041185
2659	1.181022741
2660	1.181001792
2661	1.180996945
2662	1.180983027
2663	1.180976042
2664	1.180967748
2665	1.180954156
2666	1.180949637
2667	1.180947404
2668	1.180927469
2669	1.180924962
2670	1.180917025
2671	1.180910491
2672	1.180897263
2673	1.180890985
2674	1.180890654
2675	1.180873151
2676	1.180868996
2677	1.180856815
2678	1.180839304
2679	1.180834669
2680	1.180826651
2681	1.180813206
2682	1.180800417
2683	1.180791478
2684	1.180789498
2685	1.18076955
2686	1.180756525
2687	1.18074289
2688	1.180739602
2689	1.180732868
2690	1.180727207
2691	1.180698382
2692	1.180697833
2693	1.180692022
2694	1.180677427
2695	1.180664043
2696	1.180649609
2697	1.180644284
2698	1.180643934
2699	1.180626637
2700	1.180624
2701	1.180617483
2702	1.180608062
2703	1.180594639
2704	1.180593469
2705	1.180593313
2706	1.180576827
2707	1.180568829
2708	1.180560106
2709	1.18054466
2710	1.18053927
2711	1.180535861
2712	1.180535794
2713	1.180519374
2714	1.180510133
2715	1.180488505
2716	1.180487879
2717	1.18047718
2718	1.180455916
2719	1.180437777
2720	1.180421569
2721	1.180417364
2722	1.180393446
2723	1.180366882
2724	1.180349098
2725	1.180347321
2726	1.180325045
2727	1.180311611
2728	1.180309504
2729	1.180287814
2730	1.180286878
2731	1.180265652
2732	1.180262343
2733	1.180260124
2734	1.180260038
2735	1.180249406
2736	1.180239234
2737	1.180217255
2738	1.180208161
2739	1.180192991
2740	1.180163792
2741	1.18013643
2742	1.180113242
2743	1.18010601
2744	1.180101129
2745	1.180086614
2746	1.180074849
2747	1.180067531
2748	1.180051579
2749	1.18004474
2750	1.180039568
2751	1.18003199
2752	1.180014055
2753	1.179992942
2754	1.179975364
2755	1.179953977
2756	1.179952511
2757	1.179951784
2758	1.179929778
2759	1.179908195
2760	1.179897672
2761	1.179880759
2762	1.179874372
2763	1.179859171
2764	1.179853807
2765	1.179850433
2766	1.179834242
2767	1.179831402
2768	1.179829726
2769	1.17981409
2770	1.179810887
2771	1.179790725
2772	1.179776476
2773	1.179769234
2774	1.17976847
2775	1.179762257
2776	1.17975999
2777	1.179728255
2778	1.179720632
2779	1.179712002
2780	1.179697265
2781	1.179688039
2782	1.17966447
2783	1.179657705
2784	1.179639541
2785	1.179637626
2786	1.179632146
2787	1.179626692
2788	1.17961899
2789	1.179603265
2790	1.179597342
2791	1.179590586
2792	1.179580774
2793	1.179562405
2794	1.179544824
2795	1.179525007
2796	1.179508896
2797	1.179495041
2798	1.17948056
2799	1.179463257
2800	1.179446953
2801	1.179437019
2802	1.17942852
2803	1.179410261
2804	1.179394394
2805	1.179374375
2806	1.179364184
2807	1.179363874
2808	1.17934796
2809	1.179325858
2810	1.179303322
2811	1.179302653
2812	1.179295797
2813	1.179275972
2814	1.179266908
2815	1.179260075
2816	1.179236914
2817	1.179235337
2818	1.179219253
2819	1.179202245
2820	1.179184105
2821	1.179150559
2822	1.179126005
2823	1.179121572
2824	1.17911506
2825	1.179114275
2826	1.17910299
2827	1.179093341
2828	1.179078174
2829	1.179058953
2830	1.179044429
2831	1.179026883
2832	1.17900941
2833	1.179001148
2834	1.178996023
2835	1.178973667
2836	1.178969675
2837	1.178966742
2838	1.178953551
2839	1.178942079
2840	1.178929567
2841	1.178927697
2842	1.178915081
2843	1.178914473
2844	1.178905459
2845	1.178881416
2846	1.178880365
2847	1.1788648
2848	1.178854115
2849	1.178851375
2850	1.17884833
2851	1.17883694
2852	1.178821594
2853	1.178813969
2854	1.178791622
2855	1.17879021
2856	1.178780623
2857	1.178776315
2858	1.17877338
2859	1.178760336
2860	1.178747892
2861	1.1787392
2862	1.178735025
2863	1.178733294
2864	1.178724239
2865	1.178721939
2866	1.178702775
2867	1.178688903
2868	1.178685889
2869	1.178674606
2870	1.178670261
2871	1.178653217
2872	1.1786448
2873	1.178628221
2874	1.178626736
2875	1.178624911
2876	1.178604068
2877	1.178600689
2878	1.17859335
2879	1.178583249
2880	1.17857054
2881	1.178570314
2882	1.178552424
2883	1.178544367
2884	1.178536676
2885	1.178518435
2886	1.178509967
2887	1.178502758
2888	1.178500602
2889	1.178495199
2890	1.178474298
2891	1.178458197
2892	1.178449806
2893	1.178427116
2894	1.178402983
2895	1.178387417
2896	1.17837914
2897	1.178373738
2898	1.178357336
2899	1.178337126
2900	1.178324731
2901	1.178303613
2902	1.178292811
2903	1.178288799
2904	1.178275482
2905	1.178274018
2906	1.178258474
2907	1.178241948
2908	1.178240454
2909	1.178218639
2910	1.1782059
2911	1.178202312
2912	1.17818697
2913	1.178181502
2914	1.178159053
2915	1.178144118
2916	1.178130355
2917	1.178121234
2918	1.178100587
2919	1.178090012
2920	1.178069359
2921	1.17806836
2922	1.178044949
2923	1.178031117
2924	1.17802903
2925	1.178024048
2926	1.178004557
2927	1.178004505
2928	1.177992439
2929	1.177990692
2930	1.177983583
2931	1.177978033
2932	1.1779744
2933	1.177963056
2934	1.177963041
2935	1.177951978
2936	1.177937178
2937	1.177918546
2938	1.177912396
2939	1.177899558
2940	1.177876652
2941	1.177852208
2942	1.177845986
2943	1.17783498
2944	1.177830925
2945	1.177817722
2946	1.177808317
2947	1.177803332
2948	1.177801546
2949	1.177783189
2950	1.177769602
2951	1.177769534
2952	1.177755488
2953	1.177740185
2954	1.177728987
2955	1.177716435
2956	1.177712126
2957	1.17769314
2958	1.177673762
2959	1.177671889
2960	1.177662823
2961	1.177641361
2962	1.177622966
2963	1.177622197
2964	1.177621501
2965	1.177601088
2966	1.177596291
2967	1.177590488
2968	1.177579424
2969	1.177559344
2970	1.17753829
2971	1.177527814
2972	1.177522766
2973	1.177522494
2974	1.177509219
2975	1.177506997
2976	1.177505526
2977	1.17748908
2978	1.17747058
2979	1.177468828
2980	1.177465965
2981	1.17744825
2982	1.17742937
2983	1.177413654
2984	1.177397051
2985	1.177378944
2986	1.177372221
2987	1.177353953
2988	1.177351166
2989	1.177338567
2990	1.177337417
2991	1.177316266
2992	1.177296218
2993	1.177293383
2994	1.177282461
2995	1.177270007
2996	1.177267435
2997	1.177259634
2998	1.177237888
2999	1.177234689
3000	1.177230028
3001	1.17722018
3002	1.177206434
3003	1.177195662
3004	1.177177035
3005	1.17716376
3006	1.177143245
3007	1.177142518
3008	1.177122358
3009	1.177101501
3010	1.177100018
3011	1.177082035
3012	1.177071309
3013	1.177054927
3014	1.177054577
3015	1.177038417
3016	1.177023419
3017	1.177016053
3018	1.177001473
3019	1.177000816
3020	1.176993703
3021	1.176987228
3022	1.176978932
3023	1.176964115
3024	1.176962618
3025	1.176959559
3026	1.176941421
3027	1.176928849
3028	1.176905846
3029	1.17688347
3030	1.176871141
3031	1.17685486
3032	1.176845722
3033	1.176831429
3034	1.176825611
3035	1.176811888
3036	1.176799982
3037	1.176788543
3038	1.176773134
3039	1.176772001
3040	1.176768209
3041	1.176760064
3042	1.176743418
3043	1.176741548
3044	1.176718117
3045	1.176691447
3046	1.176678757
3047	1.176660774
3048	1.176651764
3049	1.176635529
3050	1.176621903
3051	1.17660763
3052	1.176605859
3053	1.176587197
3054	1.176579478
3055	1.176569822
3056	1.176567106
3057	1.176556423
3058	1.176538849
3059	1.176530696
3060	1.176500294
3061	1.176490356
3062	1.176477395
3063	1.176472869
3064	1.176455272
3065	1.176450648
3066	1.176447482
3067	1.176433497
3068	1.176426118
3069	1.176406004
3070	1.176403697
3071	1.176399837
3072	1.176395581
3073	1.176376022
3074	1.176370042
3075	1.176359733
3076	1.176356825
3077	1.176355112
3078	1.176345835
3079	1.176340526
3080	1.17632381
3081	1.176322071
3082	1.176304654
3083	1.176293263
3084	1.176289998
3085	1.17628152
3086	1.176281243
3087	1.176280097
3088	1.176263764
3089	1.176244321
3090	1.176224092
3091	1.176218551
3092	1.176216695
3093	1.176214157
3094	1.176200582
3095	1.176188032
3096	1.176179279
3097	1.17616906
3098	1.176157549
3099	1.176139159
3100	1.176138153
3101	1.176119167
3102	1.176101678
3103	1.17609049
3104	1.176090293
3105	1.176078778
3106	1.176059671
3107	1.176034272
3108	1.176032836
3109	1.17602711
3110	1.176019677
3111	1.17600204
3112	1.175985884
3113	1.175977885
3114	1.175968155
3115	1.175949929
3116	1.175928942
3117	1.175906965
3118	1.175896419
3119	1.175885884
3120	1.175882918
3121	1.175864232
3122	1.175859852
3123	1.175859031
3124	1.175851384
3125	1.175837211
3126	1.175819615
3127	1.175818043
3128	1.175801142
3129	1.175796451
3130	1.175792192
3131	1.17578443
3132	1.175767246
3133	1.175751631
3134	1.175734861
3135	1.175727694
3136	1.175720756
3137	1.175701562
3138	1.175688539
3139	1.175675831
3140	1.175656997
3141	1.175648508
3142	1.175640186
3143	1.175619431
3144	1.175608317
3145	1.17558828
3146	1.175588046
3147	1.175582629
3148	1.17557505
3149	1.175565848
3150	1.175551528
3151	1.175530537
3152	1.175517476
3153	1.175515329
3154	1.175504398
3155	1.175490324
3156	1.175478532
3157	1.175468963
3158	1.175462467
3159	1.175451991
3160	1.175434877
3161	1.175424726
3162	1.175413929
3163	1.175394207
3164	1.175378336
3165	1.17537277
3166	1.175359542
3167	1.175350595
3168	1.17534309
3169	1.175333411
3170	1.175315574
3171	1.175309442
3172	1.175294975
3173	1.17528641
3174	1.175267819
3175	1.175264555
3176	1.17525521
3177	1.175247274
3178	1.175229715
3179	1.175224076
3180	1.17522006
3181	1.175201387
3182	1.175186887
3183	1.175180052
3184	1.175168776
3185	1.1751637
3186	1.175159882
3187	1.175138579
3188	1.175122669
3189	1.175106293
3190	1.175100317
3191	1.175079887
3192	1.175074986
3193	1.175063003
3194	1.175054589
3195	1.175045467
3196	1.175031458
3197	1.175005414
3198	1.175001089
3199	1.174995694
3200	1.174986065
3201	1.174975296
3202	1.174969495
3203	1.17494901
3204	1.174947725
3205	1.174944927
3206	1.174938408
3207	1.174926343
3208	1.174906933
3209	1.174895111
3210	1.174872756
3211	1.174867057
3212	1.174852107
3213	1.174847989
3214	1.174837339
3215	1.174824012
3216	1.174802961
3217	1.174778387
3218	1.174777161
